contactRate,cancelSports,hybridClasses,closeFitness,tracebackDays,ctProtocol,fCompliance,sIsolationCTCompliance,sIsolationCompliance,sPhysicalDistancingCompliance,sMaskCompliance,parties,maskAllN95,dailyTests,studentFacingStaffTestingBoost,percVaccinated,cumulativeInfections,peakNumInfected,totDeath,percPeopleInfected
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,1,0,400,193,3,0.133333333
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,100,5,0,357,180,5,0.119
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,5,0,298,153,4,0.099333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,1,0,314,175,5,0.104666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,1,0,252,149,1,0.084
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,5,0,321,184,2,0.107
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,5,0,303,182,2,0.101
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,1,0,261,176,6,0.087
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,1,0,300,172,4,0.1
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,5,0,246,164,1,0.082
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,5,0,260,163,2,0.086666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,1,0,277,185,1,0.092333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,1,0,244,163,2,0.081333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,5,0,268,189,3,0.089333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,5,0,271,170,2,0.090333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,1,0,260,156,6,0.086666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,1,0,334,156,7,0.111333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,5,0,278,170,2,0.092666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,5,0,336,195,3,0.112
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,1,0,267,163,1,0.089
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,1,0,301,193,1,0.100333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,5,0,268,166,6,0.089333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,5,0,267,168,5,0.089
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,1,0,274,180,4,0.091333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,1,0,257,175,3,0.085666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,5,0,227,150,2,0.075666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,5,0,227,148,1,0.075666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,1,0,223,158,0,0.074333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,1,0,272,164,5,0.090666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,5,0,260,188,3,0.086666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,5,0,228,163,2,0.076
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,1,0,268,172,5,0.089333333
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,1,0,249,164,4,0.083
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,5,0,261,176,4,0.087
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,5,0,260,171,6,0.086666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,1,0,262,171,2,0.087333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,1,0,252,154,5,0.084
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,5,0,255,191,5,0.085
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,5,0,240,160,4,0.08
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,1,0,276,191,1,0.092
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,1,0,216,157,2,0.072
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,5,0,275,172,5,0.091666667
LOW,NO,YES,NO,14,3,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,5,0,234,151,6,0.078
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,1,0,231,153,3,0.077
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,1,0,224,154,1,0.074666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,5,0,206,143,7,0.068666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,5,0,250,176,2,0.083333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,1,0,208,141,1,0.069333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,1,0,221,156,3,0.073666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,5,0,252,173,6,0.084
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,5,0,223,153,1,0.074333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,1,0,251,161,4,0.083666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,1,0,225,153,1,0.075
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,5,0,226,160,0,0.075333333
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,5,0,242,163,2,0.080666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,1,0,230,162,4,0.076666667
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,1,0,219,151,0,0.073
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,5,0,244,170,3,0.081333333
LOW,NO,YES,NO,14,3,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,5,0,213,144,3,0.071
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,1,0,221,147,4,0.073666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,1,0,216,152,3,0.072
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,5,0,194,129,4,0.064666667
LOW,NO,YES,NO,14,3,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,5,0,198,136,0,0.066
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,1,0,234,158,7,0.078
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,1,0,292,191,3,0.097333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,5,0,306,192,8,0.102
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,5,0,290,188,3,0.096666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,1,0,220,148,4,0.073333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,1,0,267,176,3,0.089
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,5,0,274,172,3,0.091333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,5,0,270,175,4,0.09
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,1,0,236,180,1,0.078666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,1,0,222,153,3,0.074
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,5,0,225,165,2,0.075
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,5,0,201,156,1,0.067
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,1,0,211,143,0,0.070333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,1,0,214,138,4,0.071333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,5,0,223,174,1,0.074333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,5,0,232,168,5,0.077333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,1,0,275,189,2,0.091666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,1,0,253,172,3,0.084333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,5,0,233,155,3,0.077666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,5,0,264,161,3,0.088
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,1,0,219,157,4,0.073
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,1,0,245,167,2,0.081666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,5,0,250,168,2,0.083333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,5,0,246,163,1,0.082
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,1,0,249,169,5,0.083
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,1,0,194,137,1,0.064666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,5,0,212,166,4,0.070666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,5,0,212,156,2,0.070666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,1,0,235,175,1,0.078333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,1,0,210,146,2,0.07
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,5,0,212,153,2,0.070666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,5,0,221,170,3,0.073666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,1,0,236,171,3,0.078666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,1,0,228,173,7,0.076
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,5,0,253,175,6,0.084333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,5,0,262,197,2,0.087333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,1,0,210,147,2,0.07
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,1,0,233,149,2,0.077666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,5,0,221,157,4,0.073666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,5,0,241,154,3,0.080333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,1,0,236,180,4,0.078666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,1,0,239,162,9,0.079666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,5,0,223,158,1,0.074333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,5,0,223,162,4,0.074333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,1,0,209,157,3,0.069666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,1,0,200,149,4,0.066666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,5,0,204,153,4,0.068
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,5,0,203,151,5,0.067666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,1,0,240,183,2,0.08
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,1,0,259,190,5,0.086333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,5,0,230,155,3,0.076666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,5,0,233,167,2,0.077666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,1,0,227,158,2,0.075666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,1,0,217,159,4,0.072333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,5,0,221,157,1,0.073666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,5,0,233,155,5,0.077666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,1,0,198,146,4,0.066
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,1,0,213,158,3,0.071
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,5,0,210,151,2,0.07
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,5,0,190,138,2,0.063333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,1,0,212,156,2,0.070666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,1,0,215,146,0,0.071666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,5,0,206,151,4,0.068666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,5,0,215,164,2,0.071666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,1,0,272,164,4,0.090666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,1,0,278,164,4,0.092666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,5,0,253,164,2,0.084333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,5,0,264,162,3,0.088
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,1,0,254,173,3,0.084666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,1,0,260,166,2,0.086666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,5,0,276,187,1,0.092
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,5,0,262,163,4,0.087333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,1,0,185,121,1,0.061666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,1,0,214,146,3,0.071333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,5,0,217,140,4,0.072333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,5,0,225,156,4,0.075
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,1,0,221,150,3,0.073666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,1,0,236,169,5,0.078666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,5,0,231,172,4,0.077
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,5,0,225,160,2,0.075
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,1,0,250,167,5,0.083333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,1,0,234,164,3,0.078
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,5,0,259,179,1,0.086333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,5,0,249,178,2,0.083
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,1,0,231,157,2,0.077
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,1,0,210,142,2,0.07
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,5,0,252,159,3,0.084
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,5,0,239,164,1,0.079666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,1,0,232,162,2,0.077333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,1,0,192,139,4,0.064
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,5,0,229,175,3,0.076333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,5,0,241,171,7,0.080333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,1,0,231,175,3,0.077
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,1,0,180,133,3,0.06
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,5,0,194,148,1,0.064666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,5,0,213,140,4,0.071
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,1,0,227,156,3,0.075666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,1,0,237,179,3,0.079
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,5,0,224,149,2,0.074666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,5,0,224,162,2,0.074666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,1,0,220,154,2,0.073333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,1,0,259,174,5,0.086333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,5,0,216,145,3,0.072
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,5,0,253,170,2,0.084333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,1,0,215,151,1,0.071666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,1,0,218,156,3,0.072666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,5,0,196,134,1,0.065333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,5,0,215,154,4,0.071666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,1,0,206,152,3,0.068666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,1,0,201,151,1,0.067
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,5,0,223,160,2,0.074333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,5,0,199,140,1,0.066333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,1,0,231,168,7,0.077
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,1,0,260,180,2,0.086666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,5,0,244,178,3,0.081333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,5,0,203,142,4,0.067666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,1,0,205,144,3,0.068333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,1,0,224,145,4,0.074666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,5,0,217,159,4,0.072333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,5,0,203,157,5,0.067666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,1,0,186,144,2,0.062
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,1,0,204,152,3,0.068
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,5,0,223,158,3,0.074333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,5,0,219,146,2,0.073
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,1,0,212,164,1,0.070666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,1,0,240,164,3,0.08
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,5,0,193,144,5,0.064333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,5,0,191,139,3,0.063666667
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,1,0,423,196,2,0.141
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,1,0,375,163,5,0.125
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,5,0,393,203,5,0.131
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,5,0,491,225,7,0.163666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,100,1,0,363,176,2,0.121
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,200,1,0,306,165,4,0.102
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,100,5,0,424,172,5,0.141333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,LOW,NONE,NO,200,5,0,400,177,6,0.133333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,100,1,0,298,155,5,0.099333333
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,200,1,0,282,170,2,0.094
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,100,5,0,318,193,4,0.106
LOW,NO,NO,NO,7,1,LOW,LOW,LOW,LOW,HIGH,NONE,NO,200,5,0,297,160,3,0.099
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,100,1,0,280,158,3,0.093333333
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,200,1,0,296,188,4,0.098666667
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,100,5,0,288,169,3,0.096
LOW,NO,NO,NO,7,1,LOW,HIGH,LOW,LOW,HIGH,NONE,NO,200,5,0,296,157,3,0.098666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,100,1,0,342,201,4,0.114
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,200,1,0,393,202,2,0.131
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,100,5,0,319,180,3,0.106333333
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,LOW,NONE,NO,200,5,0,365,180,6,0.121666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,100,1,0,311,166,7,0.103666667
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,200,1,0,286,158,1,0.095333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,100,5,0,319,162,2,0.106333333
LOW,NO,NO,NO,7,1,LOW,HIGH,HIGH,LOW,LOW,NONE,NO,200,5,0,339,186,7,0.113
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,100,1,0,284,170,3,0.094666667
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,200,1,0,273,177,2,0.091
LOW,NO,NO,NO,7,1,LOW,LOW,HIGH,LOW,HIGH,NONE,NO,100,5,0,287,206,3,0.095666667
